Rating,Note ID,Investment Amount,Term,Purchase Date,Payment Due Date,Payments Received,Principal Outstanding,Yield,Status,Sub Status
"AA",1476349-158,$25.000000,3 Years,2020-11-20,2021-11-18,$25.912727,$0.000000,5.3000000%,paid,
"AA",1471001-129,$25.000000,3 Years,2020-11-19,2023-10-17,$27.028864,$0.000000,5.3000000%,paid,
"A",1470989-70,$25.000000,3 Years,2020-11-19,2022-05-17,$27.653834,$0.000000,9.4900000%,paid,
"A",1474399-147,$25.000000,3 Years,2020-11-18,2022-08-16,$17.796400,$12.188225,10.7400000%,others,debtsold
"B",1470260-68,$25.000000,5 Years,2020-11-18,2022-05-16,$28.789727,$0.000000,14.7400000%,paid,
"AA",1473229-270,$25.000000,3 Years,2020-11-17,2023-10-13,$28.402679,$0.000000,8.4900000%,paid,
"AA",1482369-123,$25.000000,5 Years,2020-11-16,2021-10-12,$26.665520,$0.000000,7.9900000%,paid,
"AA",1472359-60,$25.000000,3 Years,2020-11-16,2022-12-12,$26.818667,$0.000000,5.3000000%,paid,
"AA",1472257-131,$25.000000,3 Years,2020-11-16,2023-11-12,$28.480396,$0.000000,8.6400000%,paid,
"A",1472035-125,$25.000000,3 Years,2020-11-13,2021-11-10,$10.991041,$18.169146,9.4900000%,others,debtsold
"AA",1480656-78,$25.000000,3 Years,2020-11-12,2021-10-09,$25.921688,$0.000000,5.3000000%,paid,
"B",1480365-156,$25.000000,3 Years,2020-11-10,2023-11-06,$30.662575,$0.000000,13.7400000%,paid,
"AA",1479549-115,$25.000000,3 Years,2020-11-09,2022-10-05,$27.104935,$0.000000,7.3400000%,paid,
"A",1478322-77,$25.000000,3 Years,2020-11-05,2023-11-03,$29.623875,$0.000000,11.3400000%,paid,
"AA",1465019-86,$25.000000,3 Years,2020-11-05,2022-04-15,$27.455983,$0.000000,8.7400000%,paid,
"AA",1477782-72,$25.000000,3 Years,2020-11-04,2021-08-02,$25.819250,$0.000000,5.3000000%,paid,
"B",1476714-168,$25.000000,3 Years,2020-11-02,2023-09-29,$28.995661,$1.689639,13.2400000%,others,debtsold
"AA",1476687-65,$25.000000,3 Years,2020-11-02,2021-11-30,$26.144844,$0.000000,5.3000000%,paid,
"B",1467469-79,$25.000000,3 Years,2020-11-02,2023-05-29,$30.545650,$0.000000,14.7400000%,paid,
"B",1463135-43,$25.000000,3 Years,2020-11-02,2023-10-29,$30.999205,$0.000000,14.4900000%,paid,
"A",1466266-105,$25.000000,3 Years,2020-10-29,2021-03-27,$25.811625,$0.000000,9.8400000%,paid,
"AA",1474851-66,$25.000000,5 Years,2020-10-28,2025-01-26,$25.524378,$5.021186,8.3900000%,current,
"AA",1460849-93,$50.000000,3 Years,2020-10-27,2022-05-23,$52.357927,$0.000000,5.3000000%,paid,
"B",1465138-197,$25.000000,3 Years,2020-10-26,2022-08-22,$29.590285,$0.000000,13.4900000%,paid,
"AA",1464640-137,$25.000000,3 Years,2020-10-26,2023-10-22,$27.942875,$0.000000,7.3400000%,paid,
"AA",1473315-78,$25.000000,5 Years,2020-10-23,2022-03-21,$27.708719,$0.000000,8.8900000%,paid,
"AA",1472658-96,$25.000000,5 Years,2020-10-22,2024-09-20,$29.117429,$0.000000,6.4600000%,paid,
"A",1459187-69,$25.000000,3 Years,2020-10-22,2021-04-20,$25.935889,$0.000000,11.4900000%,paid,
"B",1462819-263,$25.000000,5 Years,2020-10-21,2025-02-19,$30.168464,$5.111310,14.7900000%,current,
"B",1471518-218,$25.000000,3 Years,2020-10-20,2022-09-16,$20.332175,$11.132450,14.7400000%,others,debtsold
"B",1462438-202,$25.000000,5 Years,2020-10-20,2025-01-31,$26.581300,$7.157933,12.7900000%,current,payment_drop_loan_term_extended
"A",1457894-213,$25.000000,3 Years,2020-10-20,2022-06-30,$27.217950,$0.000000,9.7400000%,paid,
"B",1457804-615,$25.000000,3 Years,2020-10-20,2023-10-16,$31.619742,$0.000000,15.8900000%,paid,
"AA",1461730-69,$25.000000,3 Years,2020-10-19,2021-12-15,$26.200084,$0.000000,5.3000000%,paid,
"B",1457399-142,$25.000000,3 Years,2020-10-19,2023-10-15,$30.452406,$0.000000,13.4900000%,paid,
"B",1457264-92,$25.000000,3 Years,2020-10-19,2021-10-15,$28.176675,$0.000000,15.4900000%,paid,
"A",1470459-65,$25.000000,5 Years,2020-10-16,2022-01-14,$27.640200,$0.000000,9.7400000%,paid,
"B",1470435-64,$25.000000,3 Years,2020-10-16,2022-09-20,$20.551700,$11.236650,15.4900000%,others,debtsold
"AA",1469571-84,$25.000000,3 Years,2020-10-16,2021-11-14,$26.169700,$0.000000,5.3000000%,paid,
"AA",1455629-94,$25.000000,3 Years,2020-10-15,2023-11-06,$27.151000,$0.000000,5.3000000%,paid,
"B",1468665-274,$25.000000,3 Years,2020-10-14,2021-11-09,$28.370584,$0.000000,15.2400000%,paid,
"A",1459636-111,$25.000000,3 Years,2020-10-14,2021-07-09,$26.581250,$0.000000,9.7400000%,paid,
"A",1467411-68,$25.000000,5 Years,2020-10-09,2025-02-07,$28.483775,$4.879575,12.2400000%,current,
"A",1454372-116,$25.000000,3 Years,2020-10-09,2022-07-15,$28.354391,$0.000000,10.4400000%,paid,
"AA",1457737-114,$25.000000,3 Years,2020-10-08,2022-03-06,$26.449131,$0.000000,5.3000000%,paid,
"A",1466184-93,$25.000000,3 Years,2020-10-07,2022-03-05,$27.493500,$0.000000,9.2400000%,paid,
"B",1465383-148,$25.000000,5 Years,2020-10-05,2021-12-01,$28.863800,$0.000000,14.7400000%,paid,
"A",1452056-181,$25.000000,3 Years,2020-10-05,2021-01-01,$4.557533,$23.821600,10.2400000%,others,debtsold
"A",1451447-42,$25.000000,3 Years,2020-10-02,2021-12-30,$27.713750,$0.000000,11.4900000%,paid,
"A",1451444-109,$25.000000,3 Years,2020-10-02,2021-09-30,$26.963539,$0.000000,10.4900000%,paid,
"A",1451300-70,$25.000000,3 Years,2020-10-02,2023-09-30,$29.070066,$0.000000,10.0400000%,paid,
"A",1455127-84,$25.000000,3 Years,2020-10-01,2023-09-29,$29.049650,$0.000000,9.9900000%,paid,
"A",1463496-300,$25.000000,3 Years,2020-09-30,2022-06-28,$28.320533,$0.000000,10.2400000%,paid,
"A",1454386-167,$25.000000,3 Years,2020-09-30,2021-05-28,$26.503673,$0.000000,11.2400000%,paid,
"AA",1450346-65,$25.000000,3 Years,2020-09-30,2021-07-28,$26.432687,$0.000000,8.2400000%,paid,
"A",1450190-123,$25.000000,3 Years,2020-09-30,2022-02-28,$27.900613,$0.000000,10.4400000%,paid,
"A",1449686-48,$25.000000,3 Years,2020-09-29,2022-02-25,$28.149700,$0.000000,11.7400000%,paid,
"AA",1453639-106,$25.000000,3 Years,2020-09-28,2021-11-24,$26.235531,$0.000000,5.3000000%,paid,
"A",1449077-52,$25.000000,3 Years,2020-09-28,2022-01-24,$27.574833,$0.000000,10.4900000%,paid,
"A",1461402-67,$25.000000,3 Years,2020-09-24,2021-07-22,$26.828920,$0.000000,10.7400000%,paid,
"A",1461255-17,$25.000000,3 Years,2020-09-24,2021-01-22,$25.532500,$0.000000,9.7400000%,paid,
"AA",1460991-81,$25.000000,5 Years,2020-09-23,2024-11-21,$29.832166,$0.000000,7.4900000%,paid,
"B",1451962-228,$25.000000,3 Years,2020-09-23,2023-01-21,$29.950404,$0.000000,13.7400000%,paid,
"AA",1451578-149,$25.000000,3 Years,2020-09-22,2021-07-18,$25.629455,$0.000000,5.3000000%,paid,
"B",1451446-260,$25.000000,3 Years,2020-09-22,2023-09-18,$30.774512,$0.000000,13.9900000%,paid,
"A",1460106-229,$25.000000,3 Years,2020-09-21,2023-09-17,$28.833155,$0.000000,9.4900000%,paid,
"B",1459023-268,$25.000000,3 Years,2020-09-17,2023-06-15,$30.491614,$0.000000,13.4900000%,paid,
"AA",1458573-44,$25.000000,3 Years,2020-09-16,2022-09-14,$27.356375,$0.000000,7.3400000%,paid,
"AA",1445423-202,$25.000000,3 Years,2020-09-16,2021-02-14,$25.461750,$0.000000,5.3000000%,paid,
"AA",1458201-286,$25.000000,3 Years,2020-09-15,2023-09-11,$27.104523,$0.000000,5.3000000%,paid,
"B",1449166-77,$25.000000,3 Years,2020-09-15,2021-12-18,$27.463125,$0.000000,12.4900000%,paid,
"AA",1457790-26,$25.000000,3 Years,2020-09-14,2021-03-10,$25.830875,$0.000000,7.1400000%,paid,
"B",1448836-155,$25.000000,3 Years,2020-09-14,2023-08-10,$30.978725,$0.000000,14.4900000%,paid,
"AA",1448785-39,$25.000000,5 Years,2020-09-14,2024-05-10,$30.589250,$0.000000,8.8900000%,paid,
"B",1447486-149,$25.000000,3 Years,2020-09-10,2023-09-15,$31.106550,$0.000000,14.7400000%,paid,
"B",1456236-177,$25.000000,3 Years,2020-09-09,2022-01-04,$27.876428,$0.000000,15.2400000%,paid,
"AA",1446799-90,$25.000000,3 Years,2020-09-08,2021-05-03,$25.722688,$0.000000,5.3000000%,paid,
"AA",1455570-66,$25.000000,3 Years,2020-09-04,2021-12-02,$26.308833,$0.000000,5.3000000%,paid,
"AA",1455552-128,$25.000000,3 Years,2020-09-04,2023-06-12,$26.959250,$0.000000,5.3000000%,paid,
"A",1446208-154,$25.000000,3 Years,2020-09-04,2023-04-02,$28.708987,$0.000000,9.4900000%,paid,
"B",1442177-322,$25.000000,3 Years,2020-09-04,2022-07-14,$21.066650,$9.573083,14.7400000%,others,debtsold
"B",1454997-98,$25.000000,5 Years,2020-09-03,2025-02-01,$31.527678,$4.655829,15.8900000%,current,
"A",1444735-29,$25.000000,3 Years,2020-08-31,2021-01-27,$25.803167,$0.000000,9.7400000%,paid,
"B",1444732-189,$25.000000,3 Years,2020-08-31,2023-09-02,$30.585906,$0.000000,13.4900000%,paid,
"A",1444561-63,$25.000000,3 Years,2020-08-31,2023-07-27,$29.571813,$0.000000,11.9000000%,paid,
"A",1440236-213,$25.000000,3 Years,2020-08-31,2021-07-27,$27.269519,$0.000000,11.4900000%,paid,
"B",1453356-65,$25.000000,3 Years,2020-08-28,2023-04-27,$31.405733,$0.000000,15.8900000%,paid,
"B",1439783-87,$25.000000,3 Years,2020-08-28,2023-05-26,$31.350600,$0.000000,15.4900000%,paid,
"A",1443745-150,$25.000000,3 Years,2020-08-27,2022-11-25,$28.795184,$0.000000,10.2400000%,paid,
"AA",1438940-66,$25.000000,5 Years,2020-08-26,2025-02-24,$26.879207,$4.090136,8.8900000%,current,
"A",1451937-254,$25.000000,3 Years,2020-08-25,2023-08-21,$29.162170,$0.000000,10.2400000%,paid,
"A",1451727-26,$25.000000,3 Years,2020-08-24,2021-03-20,$26.137500,$0.000000,9.4900000%,paid,
"B",1438373-269,$25.000000,3 Years,2020-08-24,2023-08-20,$30.349167,$0.000000,12.9900000%,paid,
"A",1438103-255,$25.000000,5 Years,2020-08-21,2023-02-19,$29.834405,$0.000000,9.7400000%,paid,
"B",1450653-162,$25.000000,3 Years,2020-08-20,2021-04-18,$26.973875,$0.000000,13.4900000%,paid,
"A",1441654-224,$25.000000,3 Years,2020-08-20,2023-08-18,$29.099500,$0.000000,10.2400000%,paid,
"A",1441168-314,$25.000000,3 Years,2020-08-19,2022-10-21,$28.801534,$0.000000,10.7400000%,paid,
"A",1437080-194,$25.000000,3 Years,2020-08-19,2023-01-17,$29.677608,$0.000000,11.9900000%,paid,
"B",1449993-185,$25.000000,3 Years,2020-08-18,2022-03-14,$29.705925,$0.000000,15.4900000%,paid,
"AA",1449459-218,$25.000000,3 Years,2020-08-17,2021-08-13,$26.916055,$0.000000,8.9400000%,paid,
"A",1440427-166,$25.000000,3 Years,2020-08-17,2022-03-13,$28.191369,$0.000000,10.4900000%,paid,
"A",1436291-153,$25.000000,3 Years,2020-08-17,2022-11-13,$28.846630,$0.000000,10.4900000%,paid,
"A",1435913-192,$25.000000,3 Years,2020-08-14,2021-06-12,$27.023305,$0.000000,11.2400000%,paid,
"A",1448751-51,$25.000000,3 Years,2020-08-13,2022-11-11,$28.323200,$0.000000,9.4900000%,paid,
"AA",1439470-86,$25.000000,3 Years,2020-08-13,2020-09-11,$25.087116,$0.000000,5.3000000%,paid,
"AA",1434863-198,$25.000000,3 Years,2020-08-12,2023-08-10,$28.214405,$0.000000,7.9900000%,paid,
"A",1438135-171,$25.000000,3 Years,2020-08-07,2023-01-05,$29.194300,$0.000000,11.9900000%,paid,
"B",1438126-316,$25.000000,3 Years,2020-08-07,2022-11-05,$29.702384,$0.000000,12.4900000%,paid,
"B",1433963-144,$25.000000,3 Years,2020-08-07,2020-11-12,$25.714700,$0.000000,14.9900000%,paid,
"B",1437421-139,$25.000000,5 Years,2020-08-06,2024-10-04,$35.747976,$0.000000,15.4900000%,paid,
"B",1433507-94,$25.000000,3 Years,2020-08-06,2022-03-04,$29.015450,$0.000000,12.9900000%,paid,
"AA",1433480-101,$25.000000,3 Years,2020-08-06,2022-07-04,$26.790566,$0.000000,5.3000000%,paid,
"B",1433204-251,$25.000000,3 Years,2020-08-06,2022-05-06,$30.221550,$0.000000,15.8900000%,paid,
"B",1433186-53,$25.000000,3 Years,2020-08-06,2023-08-04,$31.135612,$0.000000,14.7900000%,paid,
"A",1437217-202,$25.000000,3 Years,2020-08-05,2021-09-03,$27.149500,$0.000000,9.7400000%,paid,
"B",1437208-195,$25.000000,3 Years,2020-08-05,2023-02-03,$29.558156,$0.000000,14.7900000%,paid,
"AA",1436530-109,$25.000000,3 Years,2020-08-03,2021-10-30,$27.018666,$0.000000,8.0400000%,paid,
"A",1432208-293,$25.000000,3 Years,2020-08-03,2021-03-30,$26.542194,$0.000000,10.4900000%,paid,
"A",1436191-159,$25.000000,3 Years,2020-07-31,2021-11-22,$13.283675,$16.388625,10.2400000%,others,debtsold
"AA",1431962-114,$25.000000,3 Years,2020-07-31,2021-05-29,$25.937958,$0.000000,5.3000000%,paid,
"A",1444623-186,$25.000000,3 Years,2020-07-30,2023-07-28,$28.852156,$0.000000,9.7400000%,paid,
"B",1444521-212,$25.000000,3 Years,2020-07-30,2020-08-28,$25.012966,$0.000000,13.9900000%,paid,
"AA",1435477-84,$25.000000,3 Years,2020-07-30,2021-07-28,$26.634300,$0.000000,7.9900000%,paid,
"A",1430636-53,$25.000000,3 Years,2020-07-28,2023-06-24,$29.522400,$0.000000,11.9900000%,paid,
"AA",1443732-134,$25.000000,3 Years,2020-07-27,2021-02-23,$26.031208,$0.000000,8.0400000%,paid,
"B",1434556-327,$25.000000,3 Years,2020-07-27,2023-07-23,$30.572265,$0.000000,13.4900000%,paid,
"A",1430465-166,$25.000000,3 Years,2020-07-27,2022-08-23,$28.671281,$0.000000,11.2400000%,paid,
"B",1434292-107,$25.000000,3 Years,2020-07-24,2022-05-22,$29.965035,$0.000000,14.9900000%,paid,
"AA",1434163-123,$25.000000,3 Years,2020-07-24,2021-08-22,$26.173275,$0.000000,5.3000000%,paid,
"A",1429907-44,$25.000000,3 Years,2020-07-24,2022-02-22,$28.132000,$0.000000,11.9000000%,paid,
"B",1433608-125,$25.000000,5 Years,2020-07-23,2020-08-21,$25.000000,$0.000000,15.4900000%,cancelled,
"A",1442313-118,$25.000000,3 Years,2020-07-22,2023-07-20,$29.167785,$0.000000,10.2400000%,paid,
"B",1442304-32,$25.000000,3 Years,2020-07-22,2022-03-20,$17.731617,$13.553583,14.4900000%,others,debtsold
"B",1441956-51,$25.000000,5 Years,2020-07-21,2022-10-30,$31.235393,$0.000000,13.7400000%,paid,
"B",1428329-116,$25.000000,3 Years,2020-07-20,2023-07-16,$30.449468,$0.000000,13.1900000%,paid,
"AA",1432498-125,$25.000000,3 Years,2020-07-17,2020-08-15,$25.087100,$0.000000,5.3000000%,paid,
"A",1428050-42,$25.000000,3 Years,2020-07-17,2023-07-15,$28.849571,$0.000000,9.4900000%,paid,
"AA",1431937-119,$25.000000,3 Years,2020-07-16,2021-11-14,$26.420520,$0.000000,5.3000000%,paid,
"AA",1427537-101,$25.000000,3 Years,2020-07-16,2023-03-14,$27.430050,$0.000000,7.0400000%,paid,
"AA",1431493-126,$25.000000,3 Years,2020-07-15,2021-09-13,$26.989400,$0.000000,8.7400000%,paid,
"AA",1440189-80,$25.000000,3 Years,2020-07-14,2022-10-10,$26.959075,$0.000000,5.3000000%,paid,
"B",1426856-49,$25.000000,3 Years,2020-07-14,2022-09-10,$29.867350,$0.000000,13.1900000%,paid,
"A",1426505-175,$25.000000,3 Years,2020-07-13,2023-07-09,$28.849375,$0.000000,9.4900000%,paid,
"A",1439460-20,$25.000000,3 Years,2020-07-10,2022-06-08,$28.882250,$0.000000,11.9900000%,paid,
"AA",1439373-75,$25.000000,3 Years,2020-07-10,2022-01-08,$26.544281,$0.000000,5.3000000%,paid,
"B",1430467-262,$25.000000,3 Years,2020-07-10,2023-07-08,$30.791729,$0.000000,13.9900000%,paid,
"A",1429573-118,$25.000000,3 Years,2020-07-08,2020-09-06,$25.272929,$0.000000,9.4900000%,paid,
"B",1425146-163,$25.000000,3 Years,2020-07-08,2022-01-06,$29.403781,$0.000000,14.7900000%,paid,
"B",1425125-43,$25.000000,3 Years,2020-07-08,2023-06-06,$30.116214,$0.000000,12.4900000%,paid,
"AA",1438098-189,$25.000000,3 Years,2020-07-07,2021-05-02,$25.968750,$0.000000,5.3000000%,paid,
"A",1429285-30,$25.000000,3 Years,2020-07-07,2023-03-02,$28.747586,$0.000000,9.4900000%,paid,
"B",1429036-195,$25.000000,5 Years,2020-07-06,2025-02-01,$32.757825,$3.567675,15.8900000%,current,
"A",1428757-149,$25.000000,3 Years,2020-07-06,2023-07-01,$28.849179,$0.000000,9.4900000%,paid,
"A",1424399-191,$25.000000,3 Years,2020-07-06,2021-02-01,$26.205825,$0.000000,9.7400000%,paid,
"A",1423880-121,$25.000000,3 Years,2020-07-02,2021-08-30,$27.780825,$0.000000,11.4900000%,paid,
"A",1436820-196,$25.000000,5 Years,2020-07-01,2024-09-29,$31.869285,$0.000000,10.2400000%,paid,
"AA",1423157-105,$25.000000,3 Years,2020-06-30,2022-01-26,$26.594960,$0.000000,5.3000000%,paid,
"A",1436262-114,$25.000000,3 Years,2020-06-29,2023-06-02,$29.216542,$0.000000,10.2400000%,paid,
"A",1436031-100,$25.000000,3 Years,2020-06-26,2022-09-24,$28.533000,$0.000000,9.7400000%,paid,
"B",1422638-133,$25.000000,3 Years,2020-06-26,2021-11-24,$29.128083,$0.000000,14.7900000%,paid,
"A",1435476-191,$25.000000,3 Years,2020-06-24,2023-03-22,$28.943600,$0.000000,9.9900000%,paid,
"AA",1435449-61,$25.000000,3 Years,2020-06-24,2021-05-22,$26.235472,$0.000000,7.0400000%,paid,
"B",1426126-327,$25.000000,5 Years,2020-06-22,2024-02-18,$34.924467,$0.000000,15.2400000%,paid,
"B",1425964-216,$25.000000,5 Years,2020-06-19,2022-11-17,$18.614264,$15.955364,15.4900000%,others,debtsold
"B",1425841-276,$25.000000,3 Years,2020-06-19,2023-06-17,$30.566268,$0.000000,13.4900000%,paid,
"A",1421219-99,$25.000000,3 Years,2020-06-19,2023-06-17,$29.163950,$0.000000,10.2400000%,paid,
"AA",1425604-95,$25.000000,3 Years,2020-06-18,2022-04-16,$26.217625,$0.000000,5.3000000%,paid,
"B",1425169-459,$25.000000,3 Years,2020-06-17,2021-12-15,$28.994944,$0.000000,13.7400000%,paid,
"B",1433598-41,$25.000000,3 Years,2020-06-16,2022-08-12,$29.650250,$0.000000,14.2400000%,paid,
"B",1420286-36,$25.000000,3 Years,2020-06-16,2023-01-12,$25.684125,$5.228000,14.7400000%,chargeoff,
"A",1420046-164,$25.000000,3 Years,2020-06-15,2023-06-11,$29.163825,$0.000000,10.2400000%,paid,
"B",1420016-290,$25.000000,3 Years,2020-06-15,2023-06-11,$30.239283,$0.000000,12.7400000%,paid,
"AA",1419953-330,$25.000000,3 Years,2020-06-15,2021-04-11,$26.448265,$0.000000,7.9900000%,paid,
"AA",1432881-95,$25.000000,3 Years,2020-06-11,2021-09-09,$27.125500,$0.000000,8.4900000%,paid,
"B",1432728-104,$25.000000,3 Years,2020-06-11,2022-06-09,$30.110667,$0.000000,13.4900000%,paid,
"B",1432251-58,$25.000000,3 Years,2020-06-10,2023-06-08,$30.457040,$0.000000,13.2400000%,paid,
"AA",1423375-40,$25.000000,5 Years,2020-06-09,2022-10-05,$29.097400,$0.000000,8.8900000%,paid,
"B",1423039-123,$25.000000,3 Years,2020-06-08,2020-12-04,$26.065773,$0.000000,14.7900000%,paid,
"B",1431615-70,$25.000000,3 Years,2020-06-05,2023-05-03,$31.042277,$0.000000,15.4900000%,paid,
"AA",1431564-41,$25.000000,3 Years,2020-06-05,2021-01-03,$25.864472,$0.000000,7.0400000%,paid,
"A",1422757-298,$25.000000,3 Years,2020-06-05,2022-03-03,$28.067400,$0.000000,9.4900000%,paid,
"A",1422733-68,$25.000000,5 Years,2020-06-05,2022-09-03,$30.311114,$0.000000,11.4900000%,paid,
"AA",1430985-144,$25.000000,3 Years,2020-06-03,2021-06-01,$26.886091,$0.000000,8.9900000%,paid,
"AA",1417742-62,$25.000000,3 Years,2020-06-03,2022-09-01,$27.562534,$0.000000,7.0400000%,paid,
"A",1421779-361,$25.000000,5 Years,2020-06-02,2021-04-29,$26.928500,$0.000000,9.7400000%,paid,
"B",1421680-52,$25.000000,3 Years,2020-06-01,2023-05-28,$30.903917,$0.000000,14.2400000%,paid,
"A",1421599-145,$25.000000,3 Years,2020-06-01,2023-05-28,$29.813067,$0.000000,11.7400000%,paid,
"B",1417346-91,$25.000000,3 Years,2020-06-01,2023-05-28,$31.342687,$0.000000,15.4900000%,paid,
"AA",1429656-243,$25.000000,3 Years,2020-05-28,2020-08-26,$25.414350,$0.000000,7.0400000%,paid,
"B",1420912-394,$25.000000,3 Years,2020-05-28,2021-11-26,$28.803236,$0.000000,12.9900000%,paid,
"A",1420906-220,$25.000000,5 Years,2020-05-28,2023-02-26,$31.173321,$0.000000,11.7400000%,paid,
"B",1420879-95,$25.000000,3 Years,2020-05-28,2021-11-26,$28.173500,$0.000000,12.4900000%,paid,
"B",1420558-57,$25.000000,3 Years,2020-05-26,2021-06-21,$28.234143,$0.000000,15.4900000%,paid,
"A",1420495-249,$25.000000,3 Years,2020-05-26,2021-06-30,$27.489572,$0.000000,10.4900000%,paid,
"B",1415813-68,$25.000000,3 Years,2020-05-22,2020-06-20,$25.000000,$0.000000,12.7400000%,cancelled,
"B",1419484-68,$25.000000,3 Years,2020-05-20,2023-05-18,$30.574688,$0.000000,13.4900000%,paid,
"AA",1416391-117,$25.000000,3 Years,2020-05-20,2021-04-18,$25.823955,$0.000000,4.3100000%,paid,
"AA",1424823-240,$25.000000,3 Years,2020-05-19,2021-10-15,$26.406000,$0.000000,5.3000000%,paid,
"B",1424814-114,$25.000000,3 Years,2020-05-19,2021-02-15,$26.988750,$0.000000,15.4900000%,paid,
"B",1415908-131,$25.000000,3 Years,2020-05-18,2021-10-14,$29.338125,$0.000000,15.3900000%,paid,
"B",1424502-39,$25.000000,3 Years,2020-05-15,2022-05-13,$29.747750,$0.000000,13.4900000%,paid,
"AA",1415869-102,$25.000000,3 Years,2020-05-15,2023-05-13,$27.108900,$0.000000,5.3000000%,paid,
"AA",1415539-91,$25.000000,3 Years,2020-05-14,2021-02-12,$26.277181,$0.000000,8.0400000%,paid,
"B",1415245-66,$25.000000,3 Years,2020-05-13,2020-11-11,$4.003450,$25.000000,14.4900000%,others,debtsold
"AA",1410908-93,$25.000000,3 Years,2020-05-13,2021-09-04,$26.402125,$0.000000,5.3000000%,paid,
"AA",1410554-56,$25.000000,3 Years,2020-05-11,2020-06-07,$25.018833,$0.000000,5.3000000%,paid,
"B",1423473-108,$25.000000,3 Years,2020-05-08,2023-05-06,$31.347094,$0.000000,15.2400000%,paid,
"B",1409453-62,$25.000000,3 Years,2020-05-06,2022-08-04,$29.667273,$0.000000,12.4900000%,paid,
"A",1409402-73,$25.000000,3 Years,2020-05-06,2020-12-04,$26.339650,$0.000000,11.9000000%,paid,
"B",1412872-95,$25.000000,3 Years,2020-05-01,2021-08-29,$28.688500,$0.000000,15.3900000%,paid,
"A",1408856-91,$25.000000,5 Years,2020-05-01,2021-04-29,$27.373315,$0.000000,10.2400000%,paid,
"A",1408853-22,$25.000000,3 Years,2020-05-01,2020-09-29,$25.977375,$0.000000,10.2400000%,paid,
"A",1412797-88,$25.000000,5 Years,2020-04-30,2025-01-28,$30.949057,$2.244629,11.7400000%,current,
"AA",1412476-175,$25.000000,5 Years,2020-04-28,2021-09-24,$27.432450,$0.000000,8.1400000%,paid,
"A",1408457-59,$25.000000,3 Years,2020-04-28,2021-05-24,$27.517688,$0.000000,11.2400000%,paid,
"AA",1421235-120,$25.000000,3 Years,2020-04-27,2023-04-23,$27.107100,$0.000000,5.3000000%,paid,
"AA",1412410-152,$25.000000,3 Years,2020-04-27,2022-11-23,$28.087964,$0.000000,8.9400000%,paid,
"B",1420794-159,$25.000000,3 Years,2020-04-24,2021-05-22,$27.822781,$0.000000,12.4900000%,paid,
"AA",1411960-92,$25.000000,3 Years,2020-04-24,2023-03-22,$27.068666,$0.000000,5.3000000%,paid,
"A",1411924-100,$25.000000,5 Years,2020-04-24,2021-01-22,$26.993298,$0.000000,11.4900000%,paid,
"AA",1420251-382,$25.000000,3 Years,2020-04-22,2021-04-20,$26.440067,$0.000000,7.1400000%,paid,
"B",1411543-170,$25.000000,3 Years,2020-04-22,2020-05-20,$25.000000,$0.000000,13.7900000%,cancelled,
"AA",1411540-242,$25.000000,3 Years,2020-04-22,2022-11-20,$28.151025,$0.000000,8.0400000%,paid,
"AA",1411213-64,$25.000000,3 Years,2020-04-21,2020-09-17,$25.735000,$0.000000,8.9900000%,paid,
"B",1416858-21,$10.880000,3 Years,2020-04-20,2022-06-16,$12.930227,$0.000000,12.7400000%,paid,
"A",1411186-308,$25.000000,3 Years,2020-04-20,2021-06-16,$27.675967,$0.000000,11.3400000%,paid,
